Ligand SMILES,IC50 (nM),pIC50,activity_class,MolWt,TPSA,HBD,HBA,RotBonds,LogP,is_known_binder
Cc1cccc(c1)C(=O)N1CCN(CC1)c1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1, 0.27,9.568636235841012,strong,548.6640000000002,81.08000000000001,2.0,6.0,5.0,6.481320000000007,False
Cc1cc(ccc1Cl)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2S(=O)(=O)CC1, 29.0,7.5376020021010435,strong,556.0990000000002,66.84,1.0,5.0,7.0,6.3032200000000085,False
COc1cc(NCCNCCCF)ncc1[C@H]1N(CC(F)F)[C@H](C)Cc2c1[nH]c1ccccc21, 0.870,9.060480747381382,strong,475.5590000000002,65.21000000000001,3.0,5.0,11.0,4.533700000000003,False
FC(F)S(=O)(=O)c1ccc(Oc2cc(F)cc(Cl)c2)c(Cl)c1CCl, 400,6.3979400086720375,weak,419.6350000000001,43.370000000000005,0.0,3.0,5.0,5.659900000000002,True
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CCCCC2)cc1, 0.050000,10.301029995663981,strong,461.5830000000004,62.160000000000004,2.0,6.0,7.0,6.636500000000006,False
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31, 0.060000,10.221848749616356,strong,606.7820000000002,57.53,2.0,3.0,14.0,8.682600000000004,False
Oc1ccc2c(CCCC(c3ccc(Cl)cc3Cl)=C2c2ccc(N[C@H]3CCN(CCCF)C3)cc2)c1, 21.0,7.6777807052660805,strong,525.4950000000005,35.5,2.0,3.0,7.0,7.840200000000008,False
CC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O, 14,7.853871964321762,strong,304.38900000000007,37.3,1.0,2.0,2.0,4.313800000000003,False
COCc1c(Cl)c(Oc2cc(F)cc(Cl)c2)ccc1S(=O)(=O)C(F)F, 6800,5.167491087293763,weak,415.21600000000007,52.6,0.0,4.0,6.0,5.0675000000000034,True
Oc1ccc2c(CCCC(c3ccc(OC(F)F)cc3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 5.00,8.301029995663981,strong,523.5950000000004,41.93,1.0,4.0,9.0,7.101700000000007,False
OC(=O)c1cc(ccc1Oc1cc(F)cc(Cl)c1)S(=O)(=O)C(F)(F)F, 44400,4.35261702988538,weak,398.717,80.67,1.0,4.0,4.0,4.263100000000001,True
CC(=O)c1c(C#N)c(Oc2cc(F)cc(c2)C#N)ccc1S(=O)(=O)C(F)(F)F, 1300,5.886056647693163,weak,412.32000000000005,108.01999999999998,0.0,6.0,4.0,3.8574600000000014,True
COc1ccc(cc1OC)C(=O)[C@@H](C)Oc1ccc(cc1OC)[C@H]1O[C@@H]([C@H](C)[C@H]1C)c1ccc(O[C@H](C)C(=O)c2ccc(OC)c(OC)c2)c(OC)c1, 910,6.040958607678906,weak,728.8350000000002,117.21000000000002,0.0,11.0,16.0,8.123400000000009,True
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2C[C@@H](F)[C@@H](O)c12, 41,7.3872161432802645,strong,365.3570000000001,87.39,1.0,5.0,3.0,2.8207800000000014,True
CC(CCc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1, 313,6.504455662453552,weak,331.415,53.35000000000001,2.0,3.0,5.0,4.947400000000005,False
COc1ccc(OCCNCCCF)c(F)c1[C@H]1N(CC2(F)CC2)[C@H](C)Cc2c1[nH]c1ccccc21, 1.70,8.769551078621726,strong,501.59300000000025,49.52,2.0,4.0,11.0,5.481700000000005,False
Clc1ccc(Br)cc1[C@H]1C[C@H](Nc2nnnn12)c1cccc(Br)c1, 87,7.060480747381382,strong,469.5680000000001,55.63,1.0,5.0,2.0,4.997800000000002,True
COc1ccc(OCCNCCCF)c(F)c1[C@H]1N(CC(F)(F)CO)[C@H](C)Cc2c1[nH]c1ccc(F)cc21, 0.860,9.065501548756432,strong,541.5610000000001,69.75,3.0,5.0,12.0,4.746300000000004,False
COc1cc(ccn1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 29.0,7.5376020021010435,strong,488.60300000000035,54.82000000000001,1.0,5.0,8.0,5.903900000000006,False
COCCOCc1ccc(CN2CCN(Cc3ccc(cc3)C(=O)Nc3ccc(cc3)C#CC34CC5CC(CC(C5)C3)C4)[C@@H](C)C2)cn1, 0.470000,9.327902142064282,strong,646.8759999999999,66.93,1.0,6.0,11.0,6.771100000000009,True
CS(=O)(=O)c1sc(Oc2cc(F)cc(F)c2)c2CC(F)(F)[C@@H](O)c12, 2400,5.619788758288394,weak,382.35600000000005,63.60000000000001,1.0,5.0,3.0,3.4469000000000016,True
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O, 3.2,8.494850021680094,strong,272.388,40.46,2.0,2.0,0.0,3.6092000000000026,False
COc1ccc(CCOc2ccc(cc2OC)[C@H]2O[C@@H]([C@H](C)[C@H]2C)c2ccc(OCCc3ccc(OC)c(OC)c3)c(OC)c2)cc1OC, 1440,5.841637507904751,weak,672.8150000000003,83.07000000000002,0.0,9.0,16.0,8.06600000000001,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)CO)c1cnc(OCCNCCCF)cn1, 0.540,9.267606240177031,strong,477.5310000000003,86.30000000000001,3.0,6.0,11.0,3.249500000000001,False
Oc1ccc2C3=C(C(=O)CCC3(Cc3ccc(Cl)cc3)Cc2c1)c1ccc(OCCN2CCCCC2)cc1, 29,7.5376020021010435,strong,528.0920000000004,49.77,1.0,4.0,7.0,6.969200000000007,False
COc1cc(\C=C\C(O)=O)c(F)cc1[C@H]1N(CC(C)(F)F)[C@H](C)Cc2c1ccc1[nH]ncc21, 0.501187,9.300000202445418,strong,459.46800000000013,78.45,2.0,4.0,6.0,4.799600000000003,False
CCOC(=O)c1cccc(NC(=O)Nc2ccc(OCC)cc2)c1, 11200,4.950781977329818,weak,328.3680000000001,76.66,2.0,4.0,6.0,3.9060000000000024,True
OCc1ccc(s1)-c1nc(-c2ccccc2CO)c2ccccn12, 9400,5.026872146400302,weak,336.41600000000005,57.760000000000005,2.0,5.0,4.0,3.714400000000003,True
CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O, 36,7.443697499232712,strong,616.7560000000003,169.51999999999998,4.0,10.0,7.0,1.913200000000003,True
Fc1cc(Br)cc(c1)[C@@H]1C[C@H](c2cccc(Br)c2)n2nnnc2N1, 14500000,1.8386319977650252,weak,453.11300000000006,55.63,1.0,5.0,2.0,4.483500000000002,True
Cc1ccc(cc1)S(=O)(=O)c1ncccc1[N+]([O-])=O, 9710,5.012780770091995,weak,278.28900000000004,90.16999999999999,0.0,5.0,3.0,2.1310200000000004,True
CC1(C)Cc2cc(ccc2N1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2SC1, 14.0,7.853871964321762,strong,530.7090000000003,44.730000000000004,2.0,5.0,7.0,7.016300000000006,False
O[C@@H]1CCc2c1c(ccc2Oc1cncc(Cl)c1)S(=O)(=O)C(F)(F)F, 720,6.142667503568731,weak,393.77000000000004,76.49000000000001,1.0,5.0,3.0,3.8004000000000016,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCC(O)=O)c1c(F)ccc(OCCN(C)CCCF)c1C, 3.30,8.481486060122112,strong,499.6020000000004,68.8,2.0,4.0,11.0,5.096320000000005,False
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCCCCC(=O)NO)cc1, 91,7.040958607678906,strong,458.5740000000004,82.03,3.0,5.0,11.0,4.922500000000004,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)F)c1c(F)ccc(OCCNCCCF)c1F, 1.20,8.920818753952375,strong,499.49900000000025,40.29,2.0,3.0,9.0,5.672400000000005,False
Oc1ccc2c(CCCC(c3cccnc3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 10.00,8.0,strong,458.57700000000034,45.59000000000001,1.0,4.0,7.0,5.895300000000007,False
COc1ccc(cc1OC)S(=O)(=O)N(Cc1ccc2OC(C)(C)C=Cc2c1)C(C)(C)C, 3500,5.455931955649724,weak,445.58100000000024,65.07000000000001,0.0,5.0,6.0,4.877400000000005,True
Cc1ccc(c(C)c1)-n1nc2ccc(N)cc2n1, 452,6.3448615651886175,weak,238.294,56.730000000000004,1.0,4.0,1.0,2.6195399999999998,True
CC1(C)Oc2ccc(CN(c3ccc(F)cc3)S(=O)(=O)c3ccc(cc3)[N+]([O-])=O)cc2C=C1, 4800,5.318758762624412,weak,468.5060000000002,89.75,0.0,5.0,6.0,5.313600000000005,True
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1c(F)cnc(OCCNCCCF)c1C)C(O)=O, 1.20,8.920818753952375,strong,500.5900000000004,90.48000000000002,3.0,5.0,11.0,4.395120000000003,False
COc1cc(OCCN2CC(CF)C2)ccc1[C@H]1N(CC(F)CF)[C@H](C)Cc2c1ccc1[nH]ncc21, 2.40,8.619788758288394,strong,502.58100000000024,53.620000000000005,1.0,5.0,10.0,4.495200000000004,False
COc1cc(OC)cc(c1)-c1nnc(Nc2nc3c(F)cccc3s2)o1, 3150,5.501689446210399,weak,372.3810000000001,82.3,1.0,8.0,5.0,4.246200000000002,True
C[C@@H]1Cc2c([nH]c3c(F)cccc23)[C@H](N1CC(F)(F)CO)c1c(F)ccc(OCCNCCCF)c1F, 0.840,9.075720713938118,strong,529.5250000000004,60.52000000000001,3.0,4.0,11.0,4.876800000000004,False
COc1ccc(O[C@H](C)CNCCCF)cc1[C@H]1N(CC(F)(F)CO)[C@H](C)Cc2c1[nH]c1ccccc21, 2.50,8.602059991327963,strong,519.6080000000002,69.75,3.0,5.0,12.0,4.856600000000004,False
Cc1c(O)ccc2c1OCCC(c1cccc(Cl)c1C)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1, 91.0,7.040958607678906,strong,522.0600000000004,41.93,1.0,4.0,7.0,7.216740000000006,False
COc1cc(OCCNCCCF)ncc1[C@H]1N(CC2(F)CC2)[C@H](C)Cc2c1[nH]c1ccccc21, 0.510,9.292429823902063,strong,484.5910000000003,62.410000000000004,2.0,5.0,11.0,4.737600000000004,False
OC1CCc2c1c(ccc2Oc1cc(F)cc(c1)C#N)S(=N)(=O)C(F)(F)F, 1200,5.920818753952375,weak,400.35299999999995,94.16999999999999,2.0,5.0,3.0,4.394750000000003,True
COc1cc(OCCN2CC(CF)C2)ccc1[C@H]1N(CC(C)(C)F)[C@H](C)Cc2c1ccc1[nH]ncc21, 3.30,8.481486060122112,strong,498.6180000000003,53.620000000000005,1.0,5.0,9.0,4.935700000000005,False
CCOc1ccc(c(C)c1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)c(F)c2CCC1, 21.0,7.6777807052660805,strong,533.6590000000002,41.93000000000001,1.0,4.0,9.0,7.346520000000007,False
Fc1cc(Cl)cc(Oc2ccc(cc2Br)S(=N)(=O)C(F)(F)F)c1, 640,6.1938200260161125,weak,432.62,50.15,1.0,3.0,3.0,5.959370000000003,True
O[C@H]1c2c(CC1(F)F)c(Oc1cncc(c1)C#N)ccc2S(=O)(=O)C(F)F, 250,6.6020599913279625,weak,402.3250000000001,100.28,1.0,6.0,4.0,2.966680000000001,True
Fc1cc(Cl)cc(Oc2ccc(c(Cl)c2C#N)S(=O)(=O)C(F)(F)F)c1, 49900,4.30189945437661,weak,414.163,67.16,0.0,4.0,3.0,5.089980000000002,True
O[C@@H]1[C@H](F)Cc2c1c(ccc2Oc1cc(F)cc(c1)C#N)S(=O)(=NC#N)C(F)F, 12400,4.906578314837765,weak,425.36300000000006,106.47,1.0,6.0,4.0,3.947860000000003,True
Cc1c(Oc2cc(F)cc(c2)C#N)ccc(c1C=O)S(=O)(=O)C(F)(F)F, 74.0,7.130768280269024,strong,387.31000000000006,84.22999999999999,0.0,5.0,4.0,3.9041000000000015,True
OC1c2c(ccc(Oc3cc(F)cc(c3)C#N)c2C(F)F)S(=O)(=O)C1(F)F, 14,7.853871964321762,strong,405.3,87.38999999999999,1.0,5.0,3.0,3.8407800000000014,True
Oc1ccc2c(OCCC(c3ccc(Cl)cc3F)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 14.0,7.853871964321762,strong,511.9960000000004,41.93,1.0,4.0,7.0,6.739000000000007,False
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(C)(C)F)c1c(F)cc(OCCN2CC(CF)C2)cc1F, 1.20,8.920818753952375,strong,504.5720000000003,44.39000000000001,1.0,4.0,8.0,5.205300000000005,False
CCOc1cc(ccc1F)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2SCC1, 14.0,7.853871964321762,strong,537.6720000000001,41.93000000000001,1.0,5.0,9.0,7.1976000000000075,False
Oc1ccc2c(CCCC(c3ccc(OC(F)(F)F)cc3)=C2c2ccc(N[C@H]3CCN(CCCF)C3)cc2)c1, 294,6.531652669587842,weak,540.6010000000003,44.730000000000004,2.0,4.0,8.0,7.432000000000007,False
Clc1ccc(cc1)C1=CC(=O)N(Nc2ccccc2)C1=O, 5660,5.247183568811729,weak,298.72900000000004,49.410000000000004,1.0,3.0,3.0,3.1193,True
Oc1ccc(cc1)[C@H]1Sc2cc(O)ccc2S[C@H]1c1ccc(OCCN2CCCCC2)cc1, 21,7.6777807052660805,strong,479.66700000000037,52.93,2.0,6.0,6.0,6.642900000000006,False
CC(=O)Nc1ccc(OCC(=O)c2ccc(C)cc2C)cc1, 2470,5.607303046740334,weak,297.354,55.4,1.0,3.0,5.0,3.5235400000000023,True
COc1ccccc1-c1nc(-c2ccc(CO)o2)n2ccccc12, 75000,4.1249387366083,weak,320.348,59.900000000000006,1.0,5.0,4.0,3.7622000000000018,True
Cc1c(F)cccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2OCC1, 94.0,7.026872146400302,strong,491.5780000000003,41.93000000000001,1.0,4.0,7.0,6.394020000000007,False
Ic1ccc(NCc2ccc(CN3CCOCC3)cc2)cc1, 2500,5.6020599913279625,weak,408.2830000000003,24.5,1.0,3.0,5.0,3.7355000000000027,True
CS(=O)(=O)c1sc(c2CC(F)(F)[C@@H](O)c12)-c1cc(F)cc(F)c1, 2300,5.638272163982407,weak,366.357,54.370000000000005,1.0,4.0,2.0,3.321600000000002,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCC(O)=O)c1c(F)ccc(OCCN(C)CCCF)c1C, 1.20,8.920818753952375,strong,499.6020000000004,68.8,2.0,4.0,11.0,5.096320000000005,False
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2[C@@H](F)C(F)(F)[C@@H](N)c12, 515,6.288192770958809,weak,400.35300000000007,93.17999999999999,1.0,5.0,3.0,3.552480000000002,True
CC(C)(F)CN1[C@H](CF)Cc2c([nH]c3ccccc23)[C@H]1c1c(F)cc(\C=C\C(O)=O)cc1F, 21,7.6777807052660805,strong,460.4710000000002,56.330000000000005,2.0,2.0,6.0,5.577600000000005,False
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1c(F)ccc(OCCNCCCF)c1C)C(O)=O, 0.530,9.275724130399212,strong,499.6020000000004,77.59,3.0,4.0,11.0,5.000120000000004,False
C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@H](N1CC(F)(F)CO)c1c(F)ccc(OCCNCCCF)c1F, 0.550,9.259637310505756,strong,529.5250000000003,60.52000000000001,3.0,4.0,11.0,4.876800000000003,False
CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#C)[C@@H]2CCc3cc(O)ccc3[C@@H]12, 2.5,8.602059991327963,strong,326.43600000000004,49.69,2.0,3.0,1.0,3.2375000000000016,False
CC(C)[C@H](N)C(=O)Oc1ccc2c(Oc3ccc(\C=C\C(O)=O)cc3)c(sc2c1)-c1ccccc1C(C)C, 7.00,8.154901959985743,strong,529.6580000000001,98.85000000000002,2.0,6.0,9.0,7.470500000000006,False
CS(=O)(=O)c1sc(c2CCC(F)(F)[C@@H](O)c12)-c1ccc(F)cc1, 3900,5.4089353929735005,weak,362.394,54.370000000000005,1.0,4.0,2.0,3.572600000000002,True
CC\C=C/C\C=C/C\C=C/CCCCCCCCCc1ccc(C=O)[nH]1, 20000,4.698970004336019,weak,355.566,32.86,1.0,1.0,16.0,7.3493000000000075,True
CC1=C([C@@H](Oc2ccc(O)cc12)c1ccc(OCCN2CC(CF)C2)cc1)c1cccc(O)c1, 0.070,10.154901959985743,strong,461.5330000000002,62.16,2.0,5.0,7.0,5.442300000000006,False
CC[C@]12Cc3c(ccc4[nH]ncc34)C1=C(Cl)C(=O)CC2, 470,6.327902142064283,weak,286.76200000000006,45.75,1.0,2.0,1.0,3.8282000000000025,False
Fc1ccc(cc1)C1=C(c2ccc(OCCN3CCCC3)cc2)c2ccc(F)cc2OCC1, 126,6.899629454882437,weak,447.5250000000002,21.700000000000003,0.0,3.0,6.0,6.181000000000006,False
Cc1c(O)cccc1-c1sc2cc(O)ccc2c1Oc1ccc(\C=C\C(O)=O)cc1, 128,6.892790030352131,weak,418.47000000000014,86.99000000000001,3.0,5.0,5.0,6.178020000000006,False
OCc1c(ccc(Oc2cc(F)cc(Cl)c2)c1C#N)S(=O)(=O)C(F)F, 5700,5.2441251443275085,weak,391.754,87.38999999999999,1.0,5.0,5.0,3.631680000000001,True
COc1cc(OCCNCCCF)ncc1[C@H]1N(CC(C)(F)F)[C@H](C)Cc2c1[nH]c1ccccc21, 0.079,10.102372908709558,strong,490.5700000000002,62.410000000000004,2.0,5.0,11.0,4.890700000000004,False
CO[C@H]1c2c(CC1(F)F)c(Oc1cc(F)cc(c1)C#N)ccc2S(C)(=O)=O, 17000,4.769551078621726,weak,397.37400000000014,76.39,0.0,5.0,4.0,3.7720800000000034,True
CCCC[C@H](OC)c1cc(=O)oc2c(CC(=O)[C@@H](C)CC)c(OC)c(CC=C(C)C)c(OC)c12, 5910,5.228412519118745,weak,472.62200000000036,74.97,0.0,6.0,13.0,6.354300000000007,True
CCCC(CCC)(c1ccc(N)c(C)c1)c1ccc(O)c(C)c1, 1.7,8.769551078621726,strong,311.46900000000005,46.25,2.0,2.0,6.0,5.477540000000006,False
CC[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1C[C@H](C)C(O)=O)c1c(F)ccc(OCCNCCCF)c1C, 4.90,8.309803919971486,strong,513.6290000000004,77.59,3.0,4.0,12.0,5.390220000000005,False
Oc1ccc2c(CCCC(c3ccc4NCCc4c3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 7.00,8.154901959985743,strong,498.6420000000004,44.73,2.0,4.0,7.0,6.468300000000007,False
Oc1ccc2c(CCCC(c3ccc(Cl)cc3F)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1F, 56.0,7.251811972993799,strong,528.0140000000005,32.7,1.0,3.0,7.0,7.431900000000006,False
Brc1cccc(c1)[C@@H]1C[C@H](c2ccccc2)n2nnnc2N1, 248,6.605548319173784,weak,356.22700000000003,55.63,1.0,5.0,2.0,3.581900000000002,True
CC(=O)C1=CC[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(CO)[C@H]3C[C@H](O)[C@]2(C)[C@H]1C=O, 400,6.3979400086720375,weak,416.6020000000001,74.6,2.0,4.0,3.0,4.329000000000004,True
C\C(CCCC1=CC(=O)OC1)=C/CC\C(C)=C\CCc1ccoc1, 10900,4.962573502059376,weak,328.45200000000006,39.44,0.0,3.0,10.0,5.538500000000005,True
COc1cc(\C=C\C(O)=O)ccc1[C@@]1(C)N(CC(C)(C)F)[C@H](C)Cc2c1ccc1[nH]ncc21, 2.5,8.602059991327963,strong,451.54200000000014,78.45,2.0,4.0,6.0,4.927500000000005,False
Nc1ncc(cn1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 475,6.323306390375134,weak,474.5800000000003,84.5,2.0,6.0,7.0,4.872500000000006,False
Oc1ccc2C(=C(CSc2c1)c1ccc2[nH]ccc2c1)c1ccc(O[C@H]2CCN(CCCF)C2)cc1, 7.00,8.154901959985743,strong,500.6390000000004,48.49,2.0,4.0,7.0,6.751000000000007,False
Oc1ccc2[C@H]([C@H](OCc2c1)c1ccccc1)c1ccc(OCCN2CCCC2)cc1, 2.4,8.619788758288394,strong,415.53300000000036,41.93,1.0,4.0,6.0,5.270200000000005,False
Cc1ccc(Oc2ccc(OCC(=O)Nc3ccncc3)cc2)cc1, 5890,5.229884705212898,weak,334.375,60.45,1.0,4.0,6.0,4.199820000000002,True
O[C@@H]1CCc2c1c(ccc2Oc1cc(F)cc(c1)C#N)S(=O)(CF)=NC#N, 1400,5.853871964321762,weak,389.38300000000004,106.47,1.0,6.0,4.0,3.704260000000003,True
C[C@H](NC(=O)[C@@H]1C[C@H](O)CN1C(=O)[C@@H](NC(=O)COCCOCc1cn(CCOc2ccc(cc2)N(Cc2cccc(C)c2Cl)CC2(CCCC2)c2ccccc2F)nn1)C(C)(C)C)c1ccc(cc1)-c1scnc1C, 199,6.701146923590294,weak,1077.7649999999994,173.26999999999998,3.0,13.0,23.0,9.311840000000005,False
OC(=O)\C=C\c1ccc(cc1)C1N(Cc2ccccc2)CCc2cc(O)ccc12, 90,7.045757490560675,strong,385.4630000000002,60.769999999999996,2.0,3.0,5.0,4.637700000000005,False
Cc1cc(O)ccc1-c1ccc2c(Cl)c(O)ccc2c1, 40,7.3979400086720375,strong,284.742,40.46,2.0,2.0,1.0,4.879820000000004,False
CC(C)(C)OC(=O)N[C@H]1C[C@@H](O)c2c1c(Oc1cc(F)cc(c1)C#N)ccc2S(=O)(=O)C(F)(F)F, 2200,5.657577319177793,weak,516.4690000000002,125.72,2.0,7.0,4.0,4.786080000000004,True
Oc1ccc(cc1)-c1nc2cc(O)cc(C#C)c2o1, 481.0,6.317854923626168,weak,251.24099999999999,66.49000000000001,2.0,4.0,1.0,2.8873000000000006,False
C[C@H]1CC[C@@H]2C[C@H](C[C@@](OC(=O)NCc3ccccc3)(O2)[C@@H]2CSC(=O)N2)OC(=O)\C=C(C)/CC\C=C\C=C/1, 29000,4.5376020021010435,weak,554.7090000000004,102.96000000000001,2.0,7.0,4.0,5.793700000000006,True
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)F)c1ccc(cn1)N(C)C1CN(CCCF)C1, 0.250,9.602059991327963,strong,472.55900000000025,51.290000000000006,1.0,5.0,8.0,4.039000000000003,False
C\C(=N/OCc1cccc(c1)C(O)=O)c1ccc(Cl)cc1, 5870,5.231361898752385,weak,303.745,58.89,1.0,3.0,5.0,3.9790000000000028,True
C[C@@H](COc1ccc(cc1)[C@H]1Oc2ccc(O)cc2C(C)=C1c1cccc(O)c1)N1CC[C@@H](C)C1, 9.7,8.013228265733755,strong,471.59700000000026,62.160000000000004,2.0,5.0,6.0,6.271300000000007,False
Oc1ccc2c(CCCC(c3ccc(OC(F)(F)F)cc3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)nc2)c1, 95.0,7.022276394711152,strong,542.5730000000003,54.82,1.0,5.0,8.0,6.793900000000007,False
CCCc1cc(=O)c2c(O)cc3cc(O)cc(OC)c3c2o1, 3000,5.522878745280337,weak,300.31000000000006,79.9,2.0,5.0,3.0,3.318500000000002,True
[O-][N+](=O)c1cc(ccc1Nc1cc(F)cc(Cl)c1)S(=O)(=O)C(F)F, 16,7.795880017344075,strong,380.731,89.31,1.0,5.0,5.0,4.127200000000001,True
O=C1C=CC(=O)N1c1cccc(c1)-c1ccccc1, 8090,5.092051478387727,weak,249.26900000000003,37.38,0.0,2.0,2.0,2.7830000000000013,True
C[C@@H](COc1ccc(cc1)[C@H]1Oc2ccc(O)cc2C(C)=C1c1cccc(O)c1)N1CC[C@@H](C)C1, 9.7,8.013228265733755,strong,471.59700000000026,62.160000000000004,2.0,5.0,6.0,6.271300000000007,False
CC(=O)Nc1ccc(NC(=O)c2ccc(-c3ccnn3C)c3ccoc23)cc1, 858,6.066512712151295,weak,374.4000000000001,89.16000000000001,2.0,5.0,4.0,4.044000000000002,True
CS(=O)(=O)c1sc(c2CCC(F)(F)[C@@H](O)c12)-c1cc(Cl)cc(c1)C#N, 570,6.2441251443275085,weak,403.8590000000001,78.16,1.0,5.0,2.0,3.958580000000002,True
CCc1c(-c2ccc(O)cc2)c2ccc3c(O)ccc1n23, 0.900000,9.045757490560675,strong,277.323,44.870000000000005,2.0,3.0,2.0,4.170900000000002,False
NC(=O)c1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1, 200,6.698970004336019,weak,500.62000000000046,92.86000000000001,2.0,6.0,8.0,5.468500000000005,False
COc1cc(F)c(cc1F)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 5.00,8.301029995663981,strong,523.5950000000004,41.93000000000001,1.0,4.0,8.0,6.787100000000008,False
CC\C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccc(O)cc1, 10,8.0,strong,387.523,32.7,1.0,3.0,8.0,5.701700000000006,False
OCc1c(Cl)c(Oc2cc(F)cc(c2)C#N)ccc1S(=O)(=O)C(F)F, 280,6.552841968657781,weak,391.7540000000001,87.38999999999999,1.0,5.0,5.0,3.631680000000002,True
CCCCC1C2C=CC=c3ccc(=C1c1ccc(O)cc1)n23, 200,6.698970004336019,weak,291.39399999999995,25.16,1.0,2.0,4.0,3.1041000000000016,False
CC(=O)C1=CC[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(CO)[C@H]3CC(=O)[C@]2(C)[C@H]1C=O, 1000,6.0,weak,414.5860000000001,71.44,1.0,4.0,3.0,4.537200000000004,True
FC(F)S(=O)(=O)c1ccc(Oc2cc(F)cc(Cl)c2)c2CCC(=O)c12, 120,6.920818753952375,weak,390.76600000000013,60.440000000000005,0.0,4.0,4.0,4.396600000000002,True
COC(=O)\C=C\c1ccc(Oc2c(sc3cc(OC)ccc23)-c2ccccc2C(C)C)cc1, 15.0,7.823908740944319,strong,458.5790000000002,44.760000000000005,0.0,5.0,7.0,7.678800000000007,False
Cc1c(ccc(Oc2cc(F)cc(c2)C#N)c1C#N)S(C)(=O)=O, 2000,5.698970004336019,weak,330.34000000000003,90.94999999999999,0.0,5.0,3.0,3.073280000000003,True
Cc1nn(c(Cl)c1CN=Nc1cccc(c1)C(O)=O)-c1ccccc1Cl, 23900,4.621602099051862,weak,389.2420000000001,79.84,1.0,5.0,5.0,5.4696200000000035,True
CC(C)(C)c1ccc(CN=Nc2ccc(cc2)C(O)=O)cc1, 49590,4.30460589170889,weak,296.37,62.02,1.0,3.0,4.0,4.966200000000005,True
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31, 89,7.050609993355087,strong,606.7820000000002,63.519999999999996,2.0,3.0,14.0,8.682600000000004,False
